id,smoking
15000,0.6550040629801177
15001,0.023505106911512773
15002,0.03610987136852965
15003,0.03597383996677016
15004,0.5416615366435329
15005,0.6102608004967105
15006,0.4440892787550619
15007,0.4687979038863079
15008,0.6158605754831263
15009,0.03147001332339781
15010,0.20572181012587737
15011,0.5667839275653777
15012,0.4366281894602235
15013,0.03778452515013489
15014,0.4176442981257189
15015,0.04167951160520539
15016,0.025442547287156392
15017,0.562618029500415
15018,0.17088730223628923
15019,0.02859301288075263
15020,0.03232724344336707
15021,0.6494346811605136
15022,0.0368475650978419
15023,0.7725814428838857
15024,0.035592269497338215
15025,0.032121681552383465
15026,0.7313852040785227
15027,0.6562748855320599
15028,0.05898406091379729
15029,0.7171488181659291
15030,0.7960496095809271
15031,0.7360247819696815
15032,0.05996254858643292
15033,0.02640875177474828
15034,0.06766076864858024
15035,0.6229467891442055
15036,0.04971368021951404
15037,0.38810918830476404
15038,0.7873355133830289
15039,0.028503959511704424
15040,0.09588362744955128
15041,0.2622732103219845
15042,0.4508410880797727
15043,0.547703167824527
15044,0.03567345798263701
15045,0.5069457646128903
15046,0.41658388955614434
15047,0.6781790867141828
15048,0.029983200133173238
15049,0.026869209972735633
15050,0.4094515316689985
15051,0.5677501469318247
15052,0.6011443364514126
15053,0.0720181939114142
15054,0.031626318375441956
15055,0.03605887763505532
15056,0.2931667750806969
15057,0.7816693951292442
15058,0.05565859762375136
15059,0.5569150644176042
15060,0.7836922736227027
15061,0.6437410837800481
15062,0.5928121310854128
15063,0.45758974627105203
15064,0.04683844206733888
15065,0.5162257535632249
15066,0.8236450364257981
15067,0.03986699570860329
15068,0.0262013068657221
15069,0.017434676840958237
15070,0.5893094426342054
15071,0.6839433338030904
15072,0.7806163167314583
15073,0.09412186616432815
15074,0.02960156779817194
15075,0.7754990130852029
15076,0.8003673137435416
15077,0.0825371234420505
15078,0.6175431532296829
15079,0.2260690026768124
15080,0.028770005739380107
15081,0.4385087815769291
15082,0.5703686795567304
15083,0.060094814276281494
15084,0.38661576736990955
15085,0.05264293316931954
15086,0.05147013632152874
15087,0.060669037430193196
15088,0.03337886970426414
15089,0.02061327774642327
15090,0.03907865134597173
15091,0.6474327328027569
15092,0.03276399992884862
15093,0.1598086393331382
15094,0.4756736908166318
15095,0.04307904716496972
15096,0.024221661566071948
15097,0.032096241640230234
15098,0.3529579891325112
15099,0.7165440205243437
15100,0.03270986405784206
15101,0.17047163108411342
15102,0.028662328727217155
15103,0.057671928196046086
15104,0.03103551741104684
15105,0.04247772228852171
15106,0.758182172010362
15107,0.029834808907594754
15108,0.49398016087302155
15109,0.8115710213352954
15110,0.04220658559819043
15111,0.031326101279680656
15112,0.02650618326939043
15113,0.3161349053500048
15114,0.031786606268727514
15115,0.04769027937490902
15116,0.4832951882009072
15117,0.027264081582085778
15118,0.5779364651418283
15119,0.03289256830802949
15120,0.01988190556789246
15121,0.6062654629214146
15122,0.3583185648746308
15123,0.5036120846007355
15124,0.03913774726322639
15125,0.6877103480106574
15126,0.39045193060985894
15127,0.541504725971531
15128,0.6846670077798089
15129,0.8355630811996756
15130,0.6997822834097083
15131,0.03713786385277866
15132,0.4733630630293827
15133,0.031597306801425494
15134,0.7446955734449554
15135,0.6799980518792761
15136,0.5190723460738961
15137,0.5731336639498655
15138,0.5238763612939685
15139,0.0279492259999417
15140,0.5825664253134364
15141,0.66863692523123
15142,0.030150019308876883
15143,0.6836621637770641
15144,0.019402939946664862
15145,0.04948437418832602
15146,0.41710586889536794
15147,0.6948394651664396
15148,0.3141751889146429
15149,0.6505097882867829
15150,0.6830574992866278
15151,0.10165823703701653
15152,0.44924492139630445
15153,0.06963627974545798
15154,0.7027962915162058
15155,0.044119434078948125
15156,0.7394701277460939
15157,0.02586114801848923
15158,0.6681048692194622
15159,0.032315403273378125
15160,0.5800718768614321
15161,0.025578620008347264
15162,0.023102142632098643
15163,0.061599266356636255
15164,0.6921898133335771
15165,0.543951936924118
15166,0.5391687928618563
15167,0.6264956352237638
15168,0.59619495893316
15169,0.575418887024074
15170,0.6743709349169662
15171,0.04358944219653005
15172,0.26943287353172657
15173,0.030840043552570126
15174,0.46965286268457995
15175,0.659953048099028
15176,0.7987449466987644
15177,0.31452561252127526
15178,0.7374129309752264
15179,0.13066456341697064
15180,0.5732203187967355
15181,0.0371008688785777
15182,0.6132783422157191
15183,0.655500870083799
15184,0.02534495226599267
15185,0.079290084355434
15186,0.8138895044650415
15187,0.4109604657860809
15188,0.6363403961275298
15189,0.560978295068469
15190,0.44756799371073835
15191,0.7552765384556386
15192,0.04369922083989379
15193,0.7450387917664114
15194,0.03328173564980089
15195,0.03634841124521215
15196,0.6108556475903976
15197,0.6347598916508426
15198,0.6843726993306671
15199,0.4993056444137537
15200,0.560822823759936
15201,0.5250978907700432
15202,0.26749195038291307
15203,0.03435340829623163
15204,0.06353495205463872
15205,0.5737994191225333
15206,0.2959828982774811
15207,0.5992422110330426
15208,0.5056508691651593
15209,0.7567974716732859
15210,0.6617188588979
15211,0.43732537496105905
15212,0.5202416565066248
15213,0.28209033816791185
15214,0.057588436345351046
15215,0.031025025301897033
15216,0.5523937089947247
15217,0.019145202480461757
15218,0.042023769143351195
15219,0.11830433826767518
15220,0.07554974165658004
15221,0.025289202409546286
15222,0.5883093331015878
15223,0.5973196735086884
15224,0.031263375015532384
15225,0.059150113751847526
15226,0.031157622315786192
15227,0.7828014272195287
15228,0.8050432937358769
15229,0.02342523884259947
15230,0.5623371815220478
15231,0.024959286285569045
15232,0.03666073632814913
15233,0.04449951342781407
15234,0.02998615165864628
15235,0.042141453991964714
15236,0.718251212830213
15237,0.04034469840508041
15238,0.3875177565420843
15239,0.6154608894165672
15240,0.02764456868171044
15241,0.22731969458025972
15242,0.6602428789786445
15243,0.06504786019962051
15244,0.5442870038586476
15245,0.04985659890389028
15246,0.02918106112420367
15247,0.023564619253770326
15248,0.04107993724735596
15249,0.4629595827102784
15250,0.02831187738113298
15251,0.0498231606352859
15252,0.7877098484740501
15253,0.027582636909043674
15254,0.13108440633987287
15255,0.06583315806665822
15256,0.02551530155179174
15257,0.6843083490976838
15258,0.06404961868407176
15259,0.6896103337751294
15260,0.33230662807212374
15261,0.537658692664549
15262,0.5976731329907282
15263,0.7317971186026185
15264,0.3099240973283054
15265,0.3913185962703094
15266,0.04066941476792225
15267,0.5552648312012792
15268,0.5174420773604395
15269,0.5067373184113875
15270,0.5836324104384774
15271,0.437389986905999
15272,0.43948880881960223
15273,0.6588135696030708
15274,0.7792212203860449
15275,0.42288663052738923
15276,0.4684471498692386
15277,0.4535812646860192
15278,0.06998699260580811
15279,0.024122647921280615
15280,0.03654437462394191
15281,0.027625139567753046
15282,0.13819220643044258
15283,0.691669704684444
15284,0.7408256983739123
15285,0.6347278813825279
15286,0.028985472509311327
15287,0.02697270701085904
15288,0.07541145991505929
15289,0.799346327148694
15290,0.7581937872652138
15291,0.08315352644554355
15292,0.022024486246664733
15293,0.6801528493099096
15294,0.7893541878334925
15295,0.13901600040343062
15296,0.45912514343661975
15297,0.4212749894013892
15298,0.6189156038627954
15299,0.029475969255948385
15300,0.7229938934458697
15301,0.4241730822752895
15302,0.020956392426217586
15303,0.03512999925187901
15304,0.07440706275839601
15305,0.5213665301551309
15306,0.3928841973182998
15307,0.027856935605090102
15308,0.6526552981391743
15309,0.5592524485471901
15310,0.3277684779681419
15311,0.054891383346049406
15312,0.5615539033934946
15313,0.036297297980233095
15314,0.6059792475510299
15315,0.570229992505245
15316,0.8183235785741264
